stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1071284943","2018-11-12 14:36:03","Human rights commission expresses 'concern' over Brazil","https://muscatinejournal.com/news/world/human-rights-commission-expresses-concern-over-brazil/article_f129ce46-b375-5d86-9eb4-a89ce8caacf7.html","en","True","","192111","muscatinejournal.com","http://muscatinejournal.com/"
"1071318650","2018-11-12 17:33:31.633867","Women in the Arab world - Wikipedia","https://en.wikipedia.org/wiki/Women_in_Arab_societies","en","False","","18370","Wikipedia","http://en.wikipedia.org"
"1071297262","2018-11-12 15:13:27","Brazil's Bolsonaro says unlikely to pass pension reform this year","http://feeds.reuters.com/~r/Reuters/worldNews/~3/zId6YQR0ux4/brazils-bolsonaro-says-unlikely-to-pass-pension-reform-this-year-idUSKCN1NH2CY","en","False","","4442","Reuters","http://www.reuters.com"
"1071325630","2018-11-12 18:07:19.817299","Testosterone (medication) - Wikipedia","https://en.wikipedia.org/wiki/Testosterone_%28medication%29","en","False","","18370","Wikipedia","http://en.wikipedia.org"
"1071351245","2018-11-12 18:21:18.822578","List of Claremont Graduate University people - Wikipedia","https://en.wikipedia.org/wiki/List_of_Claremont_Graduate_University_people","en","False","","18370","Wikipedia","http://en.wikipedia.org"
"1071357138","2018-11-12 18:33:04.400853","Venlafaxine - Wikipedia","https://en.wikipedia.org/wiki/Venlafaxine","en","False","","18370","Wikipedia","http://en.wikipedia.org"
"1071357354","2018-11-12 18:37:09.105247","List of political families - Wikipedia","https://en.wikipedia.org/wiki/List_of_political_families","en","False","","18370","Wikipedia","http://en.wikipedia.org"
"1071357422","2018-11-12 18:38:09.053297","List of Baldwin Wallace University people - Wikipedia","https://en.wikipedia.org/wiki/List_of_Baldwin_Wallace_University_people","en","False","","18370","Wikipedia","http://en.wikipedia.org"
"1071361635","2018-11-12 18:56:18.078822","Westlake, Ohio - Wikipedia","https://en.wikipedia.org/wiki/Westlake%2C_Ohio","en","False","","18370","Wikipedia","http://en.wikipedia.org"
"1071340680","2018-11-12 17:15:50","Bolsonaro: Brazil Pension Reform Legislation Unlikely in 2018","https://www.voanews.com/a/bolsonaro-brazil-pension-reform-legislation-unlikely-in-2018/4655498.html","en","False","","1097","VOA","http://www.voanews.com/english/portal.cfm"
"1071374604","2018-11-12 18:17:31","VIDEO: Neighbor & police rescue woman from fire","https://www.wxyz.com/news/region/wayne-county/video-neighbor-dearborn-police-rescue-woman-from-fire","en","False","","88006","wxyz.com","http://www.wxyz.com/#spider"
